,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,58.0,69.0,82.0,64.0,64.0,70.0,90.0,120.0,100.0,104.0,112.0,154.0,143
Expenses,55.0,65.0,72.0,64.0,60.0,65.0,85.0,112.0,94.0,99.0,111.0,140.0,129
Operating Profit,3.0,4.0,10.0,0.0,4.0,5.0,4.0,8.0,6.0,5.0,2.0,15.0,15
OPM %,6.0,6.0,12.0,0.0,7.0,7.0,5.0,7.0,6.0,5.0,1.0,10.0,10
Other Income,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1
Depreciation,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3
Profit before tax,1.0,2.0,7.0,-4.0,1.0,2.0,1.0,5.0,3.0,2.0,-1.0,11.0,11
Tax %,38.0,31.0,31.0,27.0,34.0,43.0,24.0,25.0,29.0,28.0,28.0,29.0,
Net Profit,1.0,1.0,5.0,-3.0,1.0,1.0,1.0,4.0,2.0,2.0,-1.0,8.0,6
EPS in Rs,2.71,5.1,16.14,-8.96,2.71,4.44,3.85,12.81,7.5,5.97,-3.33,26.8,21.77
