,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1568.0,1311.0,1566.0,1682.0,1940.0,2371.0,2454.0,2961.0,3743.0,4228.0,5553.0,7449.0,8102
Expenses,1519.0,1258.0,1465.0,1514.0,1749.0,2191.0,2223.0,2625.0,3370.0,3848.0,5090.0,6845.0,7419
Operating Profit,49.0,53.0,101.0,168.0,192.0,180.0,231.0,336.0,373.0,380.0,464.0,604.0,683
OPM %,3.0,4.0,6.0,10.0,10.0,8.0,9.0,11.0,10.0,9.0,8.0,8.0,8
Other Income,1.0,-51.0,17.0,23.0,47.0,67.0,47.0,30.0,58.0,28.0,102.0,71.0,93
Interest,12.0,6.0,2.0,3.0,8.0,9.0,5.0,3.0,15.0,15.0,18.0,19.0,53
Depreciation,46.0,10.0,8.0,6.0,6.0,11.0,12.0,13.0,37.0,40.0,47.0,59.0,97
Profit before tax,-8.0,-15.0,107.0,182.0,225.0,226.0,260.0,349.0,379.0,352.0,500.0,597.0,627
Tax %,-119.0,-93.0,27.0,27.0,30.0,31.0,26.0,29.0,27.0,31.0,25.0,24.0,
Net Profit,-15.0,-28.0,78.0,133.0,159.0,157.0,192.0,249.0,277.0,244.0,376.0,452.0,476
EPS in Rs,-0.09,-1.0,2.77,4.77,5.66,5.57,6.87,8.89,9.88,8.7,13.42,16.12,16.97
