,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1263,1600.0,1663.0,1951.0,2250.0,2451.0,2421.0,2580.0,2692.0,2856.0,5020.0,7397.0,7606
Expenses,1025,1493.0,1296.0,1379.0,1576.0,1722.0,1707.0,1821.0,1904.0,1990.0,3513.0,5224.0,5372
Operating Profit,238,107.0,367.0,572.0,674.0,729.0,714.0,759.0,789.0,865.0,1507.0,2173.0,2235
OPM %,19,7.0,22.0,29.0,30.0,30.0,29.0,29.0,29.0,30.0,30.0,29.0,29
Other Income,34,14.0,2.0,14.0,0.0,1.0,-0.0,-3.0,14.0,21.0,-2.0,-6.0,-3
Interest,28,35.0,27.0,23.0,16.0,15.0,15.0,13.0,6.0,0.0,0.0,0.0,0
Depreciation,17,26.0,69.0,41.0,64.0,96.0,108.0,135.0,180.0,226.0,246.0,266.0,272
Profit before tax,228,60.0,273.0,522.0,594.0,619.0,590.0,609.0,617.0,660.0,1258.0,1900.0,1959
Tax %,16,15.0,19.0,34.0,33.0,31.0,31.0,27.0,29.0,27.0,27.0,28.0,
Net Profit,192,51.0,221.0,342.0,400.0,429.0,407.0,444.0,440.0,483.0,912.0,1371.0,1415
EPS in Rs,,0.51,2.23,3.45,4.03,4.33,4.1,4.47,4.44,4.57,4.52,6.79,7.02
