,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,300.0,323.0,323.0,343.0,395.0,368.0,344.0,307.0,325.0,266.0,305.0,328.0,256
Expenses,283.0,308.0,306.0,326.0,376.0,350.0,329.0,290.0,309.0,256.0,294.0,318.0,247
Operating Profit,17.0,15.0,16.0,17.0,19.0,18.0,15.0,17.0,16.0,10.0,10.0,10.0,10
OPM %,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4
Other Income,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2
Interest,10.0,10.0,11.0,11.0,10.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,4
Depreciation,2.0,2.0,2.0,3.0,4.0,6.0,5.0,5.0,4.0,4.0,3.0,3.0,3
Profit before tax,5.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4
Tax %,34.0,34.0,32.0,23.0,24.0,38.0,37.0,34.0,25.0,28.0,18.0,25.0,
Net Profit,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3
EPS in Rs,2.77,2.42,2.48,3.96,3.46,2.83,2.13,2.03,2.42,1.97,2.71,2.36,2.18
