,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,81.0,98.0,121.0,148.0,201.0,245.0,306.0,351.0,379.0,488.0,779.0,691.0,760
Expenses,74.0,87.0,109.0,134.0,181.0,222.0,267.0,305.0,327.0,404.0,631.0,556.0,619
Operating Profit,7.0,11.0,12.0,14.0,20.0,23.0,39.0,46.0,52.0,84.0,148.0,135.0,141
OPM %,9.0,11.0,10.0,10.0,10.0,9.0,13.0,13.0,14.0,17.0,19.0,20.0,19
Other Income,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,4.0,3.0,3.0,3
Interest,3.0,4.0,4.0,4.0,6.0,6.0,9.0,10.0,14.0,14.0,5.0,8.0,14
Depreciation,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,14.0,16.0,19.0,22.0,20
Profit before tax,3.0,5.0,6.0,7.0,10.0,14.0,30.0,35.0,30.0,58.0,127.0,107.0,110
Tax %,49.0,37.0,32.0,36.0,29.0,37.0,45.0,38.0,25.0,23.0,24.0,25.0,
Net Profit,2.0,3.0,4.0,4.0,7.0,9.0,16.0,22.0,23.0,44.0,96.0,80.0,82
EPS in Rs,0.2,0.43,0.55,0.54,0.95,1.17,2.13,2.82,2.92,5.68,9.89,8.22,8.49
