,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,67.0,68.0,64.0,51.0,73.0,61.0,58.0,108.0,65.0,18.0,31.0,71.0,129
Expenses,60.0,61.0,59.0,47.0,68.0,55.0,54.0,99.0,61.0,19.0,29.0,66.0,116
Operating Profit,7.0,7.0,5.0,4.0,5.0,5.0,4.0,9.0,5.0,-0.0,2.0,5.0,12
OPM %,11.0,10.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,-2.0,5.0,8.0,10
Other Income,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,4.0,4
Interest,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1
Depreciation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,5.0,5.0,3.0,2.0,5.0,5.0,3.0,8.0,6.0,2.0,5.0,8.0,14
Tax %,32.0,34.0,1.0,24.0,34.0,36.0,33.0,26.0,22.0,27.0,30.0,25.0,
Net Profit,4.0,3.0,3.0,2.0,3.0,3.0,2.0,6.0,4.0,2.0,4.0,6.0,12
EPS in Rs,11.7,11.53,10.2,5.6,10.53,10.73,7.27,18.7,14.63,5.9,12.17,19.2,38.44
