,2011-12-01,2012-12-01,2013-12-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19,3,3,3,3,3,3,3,3,3,3,3,3.0
Reserves,-13,9,8,8,9,5,9,20,26,31,40,59,66.0
Preference Capital,12,12,12,12,12,0,12,12,12,12,12,12,
Borrowings,3,5,4,4,0,19,8,10,6,12,25,7,20.0
Other Liabilities,13,18,20,18,17,6,23,22,28,29,39,37,27.0
Total Liabilities,23,35,35,33,30,33,43,55,63,75,107,106,117.0
Fixed Assets,3,7,9,8,8,9,11,12,16,16,19,25,27.0
CWIP,1,0,0,0,0,0,0,0,0,0,0,0,0.0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,19,28,26,24,22,25,31,44,47,59,88,81,90.0
Total Assets,23,35,35,33,30,33,43,55,63,75,107,106,117.0
