,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,91.75,82.85,58.71,61.84,58.11,56.29,54.62,52.14,42.22,32.41,40.33,38.95,37.63
Expenses,86.38,79.42,59.99,58.63,55.06,54.47,51.69,51.03,40.51,31.01,38.06,37.11,36.18
Operating Profit,5.37,3.43,-1.28,3.21,3.05,1.82,2.93,1.11,1.71,1.4,2.27,1.84,1.45
OPM %,5.85,4.14,-2.18,5.19,5.25,3.23,5.36,2.13,4.05,4.32,5.63,4.72,3.85
Other Income,0.13,0.16,2.05,0.16,0.77,0.96,0.18,0.15,1.17,1.62,0.9,4.5,5.95
Interest,0.85,0.7,0.8,0.49,0.41,0.45,0.6,0.61,0.48,0.24,0.1,0.11,0.12
Depreciation,3.28,2.67,2.58,2.34,2.42,2.03,2.21,2.33,2.17,1.95,1.62,1.17,1.08
Profit before tax,1.37,0.22,-2.61,0.54,0.99,0.3,0.3,-1.68,0.23,0.83,1.45,5.06,6.20
Tax %,27.74,22.73,19.54,31.48,19.19,23.33,26.67,33.33,-69.57,34.94,13.79,2.37,
Net Profit,0.99,0.17,-2.1,0.37,0.81,0.23,0.23,-1.12,0.4,0.55,1.25,4.95,6.14
EPS in Rs,2.39,0.41,-5.06,0.89,1.95,0.55,0.55,-2.7,0.96,1.33,3.01,11.94,14.80
