,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,82.0,112.0,145.0,167.0,196.0,252.0,296.0,337.0,426.0,385.0,372.0,476.0,514
Expenses,77.0,99.0,134.0,152.0,174.0,209.0,248.0,291.0,381.0,332.0,338.0,411.0,431
Operating Profit,5.0,13.0,12.0,15.0,21.0,43.0,48.0,46.0,45.0,54.0,34.0,65.0,83
OPM %,6.0,11.0,8.0,9.0,11.0,17.0,16.0,14.0,11.0,14.0,9.0,14.0,16
Other Income,1.0,0.0,0.0,11.0,13.0,3.0,7.0,18.0,29.0,19.0,13.0,13.0,17
Interest,1.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,8.0,9.0,9
Depreciation,2.0,3.0,4.0,7.0,7.0,9.0,11.0,13.0,17.0,17.0,24.0,27.0,29
Profit before tax,2.0,9.0,6.0,16.0,25.0,34.0,41.0,47.0,53.0,53.0,14.0,41.0,61
Tax %,31.0,32.0,31.0,35.0,34.0,36.0,36.0,36.0,23.0,25.0,29.0,26.0,
Net Profit,2.0,6.0,4.0,11.0,16.0,22.0,26.0,30.0,41.0,39.0,10.0,30.0,46
EPS in Rs,6.47,24.67,16.87,42.05,62.82,85.7,103.12,117.15,159.24,153.31,40.26,117.73,177.82
