,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,11.71,0.03,0.00,0.00,0.00,0.31,0.66,0.63,0.63,0.59,0.65,0.68,0.68
Expenses,16.25,0.34,0.07,0.04,0.04,0.93,0.11,0.12,0.15,0.17,0.16,0.85,0.76
Operating Profit,-4.54,-0.31,-0.07,-0.04,-0.04,-0.62,0.55,0.51,0.48,0.42,0.49,-0.17,-0.08
OPM %,-38.77,-1033.33,,,,-200.0,83.33,80.95,76.19,71.19,75.38,-25.0,-11.76
Other Income,0.19,0.53,0.60,0.24,0.02,0.0,0.06,0.01,0.01,0.04,0.03,0.01,0.00
Interest,0.18,0.14,0.31,0.24,0.23,0.22,0.21,0.17,0.14,0.12,0.08,0.05,0.04
Depreciation,0.16,0.1,0.10,0.11,0.10,0.1,0.1,0.1,0.08,0.08,0.08,0.08,0.08
Profit before tax,-4.69,-0.02,0.12,-0.15,-0.35,-0.94,0.3,0.25,0.27,0.26,0.36,-0.29,-0.20
Tax %,37.1,0.0,-16.67,13.33,5.71,2.13,-6.67,-4.0,-3.7,11.54,-5.56,6.9,
Net Profit,-2.95,-0.02,0.14,-0.12,-0.33,-0.91,0.32,0.27,0.28,0.23,0.38,-0.27,-0.18
EPS in Rs,-2.14,-0.01,0.10,-0.09,-0.24,-0.66,0.23,0.2,0.2,0.17,0.28,-0.2,-0.14
