,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,-0.00,-0.00,-0.00,-0.06,-0.00,-0.00,-0.00,4.48,0.89,-0.00,-0.00,0.16,0.13
Expenses,0.87,0.84,1.09,0.60,0.25,0.21,0.55,4.68,0.61,0.21,0.17,0.29,0.60
Operating Profit,-0.87,-0.84,-1.09,-0.66,-0.25,-0.21,-0.55,-0.2,0.28,-0.21,-0.17,-0.13,-0.47
OPM %,,,,,,,,-4.46,31.46,,,-81.25,-361.54
Other Income,0.72,0.44,1.77,0.64,0.40,0.16,-0.00,-0.0,0.17,-0.00,0.40,0.21,0.12
Interest,-0.00,-0.00,-0.00,0.17,-0.00,-0.00,0.03,0.03,0.02,0.01,0.03,0.04,0.02
Depreciation,0.46,0.44,0.42,0.30,0.14,0.09,0.06,0.05,0.04,0.04,0.03,0.03,0.04
Profit before tax,-0.61,-0.84,0.26,-0.49,0.01,-0.14,-0.64,-0.28,0.39,-0.26,0.17,0.01,-0.41
Tax %,-11.48,-5.95,11.54,-8.16,700.00,-57.14,-9.38,-14.29,-5.13,-15.38,-0.00,-0.0,
Net Profit,-0.68,-0.89,0.24,-0.53,-0.06,-0.22,-0.70,-0.32,0.41,-0.30,0.17,0.02,-0.39
EPS in Rs,-2.24,-2.93,0.79,-1.75,-0.20,-0.72,-2.31,-1.05,1.35,-0.99,0.56,0.07,-1.28
