,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,7.85,5.87,8.0,8.58,8.83,13.47,14.28,8.67,4.13,4.09,1.02,2.18,2.81
Expenses,7.76,5.68,7.16,6.94,7.08,11.73,12.83,7.49,9.53,3.15,2.75,2.89,4.15
Operating Profit,0.09,0.19,0.84,1.64,1.75,1.74,1.45,1.18,-5.4,0.94,-1.73,-0.71,-1.34
OPM %,1.15,3.24,10.5,19.11,19.82,12.92,10.15,13.61,-130.75,22.98,-169.61,-32.57,-47.69
Other Income,0.0,0.0,0.0,0.01,0.0,-0.14,0.0,0.01,0.0,0.0,0.0,0.0,0.01
Interest,0.0,0.01,0.0,0.02,0.04,0.27,0.53,0.38,0.31,0.3,0.16,0.2,0.19
Depreciation,0.0,0.02,0.39,0.72,0.73,0.84,0.64,0.79,0.57,0.15,0.16,0.41,0.48
Profit before tax,0.09,0.16,0.45,0.91,0.98,0.49,0.28,0.02,-6.28,0.49,-2.05,-1.32,-2.00
Tax %,33.33,25.0,-4.44,8.79,26.53,79.59,-64.29,-100.0,0.96,85.71,-0.49,-4.55,
Net Profit,0.06,0.12,0.47,0.82,0.73,0.09,0.46,0.03,-6.22,0.07,-2.06,-1.38,-2.12
EPS in Rs,0.03,0.05,0.2,0.34,0.31,0.04,0.19,0.01,-2.6,0.03,-0.86,-0.48,-0.74
