,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2459.0,3175.0,3339.0,2610.0,3238.0,3664.0,4426.0,4244.0,3679.0,4128.0,4859.0,4834.0,3900.0
Expenses,2038.0,2665.0,2831.0,2255.0,2793.0,3224.0,3906.0,3883.0,3393.0,3704.0,4332.0,4432.0,3527.0
Operating Profit,422.0,510.0,508.0,355.0,445.0,440.0,520.0,362.0,287.0,424.0,527.0,402.0,373.0
OPM %,17.0,16.0,15.0,14.0,14.0,12.0,12.0,9.0,8.0,10.0,11.0,8.0,10.0
Other Income,80.0,39.0,37.0,34.0,33.0,49.0,44.0,48.0,44.0,40.0,47.0,65.0,52.0
Interest,17.0,15.0,24.0,11.0,11.0,12.0,19.0,10.0,7.0,7.0,10.0,8.0,9.0
Depreciation,59.0,64.0,65.0,62.0,62.0,66.0,71.0,72.0,72.0,75.0,77.0,76.0,81.0
Profit before tax,425.0,470.0,456.0,317.0,405.0,411.0,474.0,327.0,252.0,381.0,487.0,382.0,335.0
Tax %,23.0,25.0,33.0,26.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,26.0
Net Profit,326.0,350.0,304.0,236.0,302.0,306.0,352.0,243.0,187.0,284.0,358.0,287.0,249.0
EPS in Rs,5.21,5.59,4.85,3.76,4.83,4.88,5.63,3.88,2.98,4.53,5.71,4.58,3.97
