,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,178.0,117.0,105.0,242.0,432.0,579.0,792.0,1004.0,1943.0,2341.0,3206.0,3355.0,3623
Expenses,200.0,106.0,69.0,166.0,362.0,523.0,726.0,907.0,1758.0,1907.0,2504.0,2764.0,2926
Operating Profit,-22.0,11.0,36.0,77.0,70.0,56.0,66.0,97.0,184.0,435.0,702.0,590.0,696
OPM %,-12.0,10.0,34.0,32.0,16.0,10.0,8.0,10.0,9.0,19.0,22.0,18.0,19
Other Income,1.0,11.0,22.0,5.0,-2.0,2.0,5.0,11.0,-36.0,22.0,16.0,26.0,22
Interest,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,3.0,4.0,4
Depreciation,139.0,169.0,84.0,76.0,53.0,20.0,57.0,73.0,378.0,40.0,41.0,46.0,66
Profit before tax,-161.0,-148.0,-26.0,5.0,14.0,39.0,13.0,33.0,-237.0,415.0,674.0,567.0,650
Tax %,2.0,0.0,25.0,53.0,47.0,-5.0,-51.0,11.0,11.0,14.0,20.0,21.0,
Net Profit,-157.0,-147.0,-20.0,3.0,7.0,41.0,19.0,30.0,-211.0,356.0,539.0,448.0,515
EPS in Rs,-15.51,-14.53,-1.95,0.26,0.71,3.81,1.7,2.58,-14.47,26.18,39.73,33.31,38.21
