,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5.58,3.69,1.17,0.17,0.02,0.00,0.9,0.00,0.00,0.00,0.00,0.00,0.0
Expenses,7.86,6.08,3.65,0.42,0.24,0.24,1.19,0.10,0.14,0.11,0.18,0.36,0.30000000000000004
Operating Profit,-2.28,-2.39,-2.48,-0.25,-0.22,-0.24,-0.29,-0.10,-0.14,-0.11,-0.18,-0.36,-0.30000000000000004
OPM %,-40.86,-64.77,-211.97,-147.06,-1100.0,,-32.22,,,,,,
Other Income,1.82,1.98,1.38,0.02,0.12,0.90,1.11,0.91,0.42,1.20,1.12,0.30,0.32
Interest,0.13,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.0
Depreciation,0.82,0.15,0.03,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.0
Profit before tax,-1.41,-0.56,-1.13,-0.23,-0.1,0.66,0.82,0.81,0.28,1.09,0.94,-0.06,0.02
Tax %,59.57,110.71,-59.29,-39.13,0.0,0.00,0.0,0.00,0.00,1.83,47.87,0.00,
Net Profit,-0.57,0.06,-1.81,-0.33,-0.1,0.66,0.82,0.81,0.28,1.07,0.49,-0.06,0.02
EPS in Rs,,0.05,-1.57,-0.29,-0.09,0.57,0.71,0.70,0.24,0.93,0.42,-0.05,0.02
