,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,251.0,422.0,413.0,340.0,296.0,380.0,357.0,323.0,369.0,257.0,311.0,258.0,274
Expenses,190.0,235.0,225.0,98.0,100.0,106.0,133.0,107.0,123.0,93.0,87.0,87.0,85
Operating Profit,61.0,187.0,188.0,242.0,195.0,274.0,224.0,216.0,246.0,164.0,224.0,171.0,189
OPM %,24.0,44.0,46.0,71.0,66.0,72.0,63.0,67.0,67.0,64.0,72.0,66.0,69
Other Income,32.0,38.0,9.0,-83.0,-158.0,-6.0,42.0,42.0,19.0,8.0,22.0,53.0,64
Interest,108.0,190.0,266.0,262.0,225.0,225.0,211.0,193.0,154.0,138.0,122.0,108.0,95
Depreciation,66.0,110.0,143.0,143.0,153.0,137.0,124.0,114.0,92.0,91.0,89.0,83.0,83
Profit before tax,-80.0,-75.0,-212.0,-245.0,-341.0,-93.0,-69.0,-49.0,20.0,-57.0,36.0,33.0,75
Tax %,-2.0,-9.0,2.0,1.0,0.0,-3.0,-3.0,-0.0,0.0,0.0,0.0,0.0,
Net Profit,-82.0,-82.0,-208.0,-244.0,-340.0,-96.0,-71.0,-49.0,20.0,-57.0,36.0,33.0,75
EPS in Rs,-1.13,-1.14,-2.53,-3.14,-3.48,-0.97,-0.75,-0.5,0.24,-0.59,0.36,0.33,0.74
